chr1	locus1	chr2	locus2	freq
2	250086	2	280734	87
2	250086	2	281603	39
2	250086	2	283653	120
2	250086	2	290117	202
2	250086	2	305529	29
2	251864	2	273716	58
2	251864	2	276214	82
2	251864	2	278991	69
2	251864	2	283653	68
2	251864	2	290117	96
2	251864	2	357000	17
2	251864	2	372293	17
2	259259	2	283653	93
2	259259	2	290117	75
2	268119	2	301976	64
2	268119	2	305529	75
2	268119	2	312591	54
2	268119	2	348939	19
2	268119	2	362662	30
2	268119	2	366540	24
2	268119	2	389582	13
2	268119	2	414943	23
2	268119	2	616878	8
2	271446	2	305529	59
2	273716	2	305529	62
2	273716	2	337328	38
2	273716	2	364482	17
2	273716	2	372293	27
2	273716	2	592883	8
2	276214	2	296818	107
2	276214	2	301976	64
2	276214	2	305529	77
2	276214	2	312591	53
2	276214	2	333277	26
2	276214	2	337328	41
2	276214	2	340549	41
2	276214	2	353543	29
2	276214	2	357000	15
2	276214	2	366540	19
2	276214	2	372293	30
2	277559	2	375119	16
2	278991	2	299478	88
2	278991	2	301976	117
2	278991	2	305529	107
2	278991	2	312591	53
2	278991	2	337328	37
2	278991	2	340549	46
2	278991	2	353543	31
2	278991	2	357000	27
2	278991	2	359367	28
2	278991	2	362662	28
2	278991	2	366540	17
2	278991	2	372293	27
2	278991	2	400155	17
2	278991	2	464843	9
2	280734	2	337328	30
2	283653	2	305529	89
2	283653	2	323620	56
2	283653	2	333277	35
2	283653	2	337328	53
2	283653	2	340549	29
2	283653	2	344212	21
2	283653	2	357000	26
2	283653	2	362662	21
2	283653	2	375119	25
2	283653	2	380477	13
2	290117	2	312591	239
2	290117	2	323620	124
2	290117	2	333277	67
2	290117	2	337328	113
2	290117	2	340549	131
2	290117	2	342342	53
2	290117	2	344212	36
2	290117	2	357000	46
2	290117	2	359367	50
2	290117	2	364482	38
2	290117	2	366540	31
2	290117	2	369715	33
2	290117	2	372293	33
2	290117	2	375119	29
2	290117	2	400155	28
2	290117	2	413372	23
2	290117	2	414943	44
2	290117	2	421033	14
2	290117	2	422510	13
2	290117	2	455028	18
2	290117	2	467838	12
2	290117	2	474127	11
2	296818	2	333277	33
2	301976	2	337328	65
2	301976	2	414943	21
2	305529	2	337328	95
2	305529	2	340549	85
2	305529	2	348939	58
2	305529	2	353543	40
2	305529	2	357000	36
2	305529	2	362662	41
2	305529	2	372293	27
2	305529	2	375119	27
2	305529	2	380477	26
2	305529	2	400155	20
2	305529	2	737797	7
2	312591	2	337328	167
2	312591	2	340549	111
2	312591	2	342342	66
2	312591	2	348939	89
2	312591	2	353543	62
2	312591	2	359367	41
2	312591	2	362662	53
2	312591	2	369715	31
2	312591	2	372293	54
2	312591	2	538141	10
2	323620	2	353543	47
2	323620	2	357000	43
2	323620	2	359367	55
2	323620	2	366540	61
2	323620	2	375119	23
2	323620	2	414943	25
2	333277	2	353543	93
2	333277	2	357000	76
2	333277	2	359367	68
2	333277	2	366540	41
2	333277	2	375119	34
2	333277	2	393927	26
2	333277	2	414943	19
2	333277	2	723665	8
2	337328	2	359367	102
2	337328	2	362662	113
2	337328	2	366540	74
2	337328	2	368032	36
2	337328	2	369715	74
2	337328	2	372293	85
2	337328	2	375119	88
2	337328	2	380477	52
2	337328	2	389582	37
2	337328	2	393927	50
2	337328	2	397286	27
2	337328	2	400155	53
2	337328	2	413372	29
2	337328	2	414943	33
2	337328	2	422510	16
2	337328	2	443672	17
2	337328	2	458794	14
2	337328	2	553516	10
2	337328	2	666129	9
2	337328	2	667589	9
2	340549	2	362662	88
2	340549	2	364482	87
2	340549	2	366540	114
2	340549	2	369715	76
2	340549	2	372293	62
2	340549	2	375119	69
2	340549	2	380477	82
2	340549	2	393927	42
2	340549	2	400155	33
2	340549	2	413372	33
2	340549	2	414943	44
2	340549	2	422510	23
2	340549	2	443672	23
2	340549	2	458794	17
2	340549	2	474127	19
2	340549	2	553516	11
2	340549	2	666129	9
2	342342	2	369715	63
2	342342	2	375119	76
2	344212	2	366540	124
2	344212	2	368032	80
2	344212	2	369715	55
2	344212	2	375119	86
2	344212	2	414943	18
2	344212	2	421033	16
2	344212	2	422510	15
2	344212	2	486817	12
2	344212	2	532885	11
2	348939	2	369715	121
2	348939	2	372293	158
2	348939	2	375119	81
2	348939	2	389582	44
2	348939	2	393927	61
2	348939	2	400155	52
2	348939	2	414943	46
2	348939	2	422510	24
2	348939	2	486817	34
2	348939	2	602709	13
2	348939	2	616878	10
2	353543	2	375119	124
2	353543	2	387102	56
2	353543	2	389582	86
2	353543	2	393927	58
2	353543	2	400155	46
2	353543	2	408207	33
2	353543	2	412447	38
2	353543	2	413372	35
2	353543	2	414943	38
2	353543	2	418784	23
2	357000	2	380477	108
2	357000	2	385687	94
2	357000	2	387102	47
2	357000	2	389582	55
2	357000	2	393927	81
2	357000	2	397286	35
2	357000	2	400155	71
2	357000	2	402459	48
2	357000	2	412983	31
2	357000	2	413372	61
2	357000	2	414943	69
2	357000	2	416808	22
2	357000	2	421033	36
2	357000	2	422510	17
2	357000	2	437804	19
2	357000	2	455028	20
2	357000	2	474127	14
2	357000	2	527771	22
2	357000	2	542390	14
2	357000	2	553516	14
2	357000	2	745651	11
2	359367	2	380477	103
2	359367	2	385687	69
2	359367	2	389582	59
2	359367	2	393927	60
2	359367	2	397286	47
2	359367	2	400155	39
2	359367	2	413372	36
2	359367	2	414943	47
2	359367	2	437804	26
2	359367	2	474127	15
2	359367	2	505806	11
2	359367	2	527771	15
2	359367	2	542390	10
2	359367	2	638594	8
2	362662	2	389582	82
2	362662	2	393927	92
2	362662	2	400155	77
2	362662	2	412447	46
2	362662	2	413372	33
2	362662	2	414943	51
2	362662	2	421033	37
2	362662	2	422510	29
2	364482	2	387102	79
2	364482	2	389582	82
2	364482	2	393927	70
2	364482	2	413372	47
2	364482	2	414943	52
2	364482	2	422510	28
2	364482	2	437804	22
2	364482	2	458794	24
2	364482	2	553516	11
2	364482	2	586123	13
2	366540	2	387102	74
2	366540	2	389582	96
2	366540	2	393927	110
2	366540	2	397286	54
2	366540	2	400155	96
2	366540	2	411671	28
2	366540	2	413372	44
2	366540	2	414943	69
2	366540	2	421033	33
2	366540	2	429972	23
2	366540	2	437804	30
2	366540	2	458794	22
2	366540	2	486817	18
2	366540	2	538141	12
2	366540	2	553516	16
2	366540	2	561872	11
2	366540	2	563910	14
2	366540	2	577166	9
2	366540	2	589573	11
2	366540	2	680504	8
2	366540	2	689958	12
2	366540	2	702571	8
2	366540	2	727864	8
2	368032	2	389582	79
2	368032	2	414943	27
2	368032	2	448453	19
2	368032	2	455028	16
2	369715	2	393927	123
2	369715	2	400155	132
2	369715	2	412447	45
2	369715	2	413372	57
2	369715	2	414943	87
2	369715	2	455028	22
2	369715	2	486817	14
2	369715	2	492269	13
2	369715	2	527771	11
2	369715	2	532885	11
2	369715	2	538141	12
2	369715	2	542390	13
2	369715	2	553516	10
2	369715	2	676683	12
2	369715	2	689958	10
2	369715	2	702571	10
2	372293	2	393927	182
2	372293	2	397286	103
2	372293	2	400155	116
2	372293	2	408207	64
2	372293	2	412447	80
2	372293	2	413372	72
2	372293	2	414943	43
2	372293	2	418784	37
2	372293	2	421033	41
2	372293	2	422510	103
2	372293	2	429972	33
2	372293	2	448453	31
2	372293	2	458794	20
2	372293	2	474127	20
2	372293	2	527771	24
2	372293	2	544545	13
2	372293	2	553516	10
2	372293	2	568788	11
2	372293	2	586123	15
2	372293	2	589573	18
2	372293	2	616878	12
2	372293	2	689958	8
2	375119	2	397286	53
2	375119	2	400155	171
2	375119	2	402459	67
2	375119	2	413372	64
2	375119	2	414943	93
2	375119	2	422510	36
2	375119	2	429972	30
2	375119	2	437804	42
2	375119	2	448453	30
2	375119	2	455028	34
2	375119	2	458794	19
2	375119	2	462021	18
2	375119	2	474127	17
2	375119	2	486817	35
2	375119	2	508561	15
2	375119	2	538141	15
2	375119	2	542390	11
2	375119	2	553516	23
2	375119	2	586123	13
2	375119	2	589573	13
2	375119	2	602709	8
2	375119	2	632651	8
2	375119	2	680504	11
2	375119	2	683501	10
2	375119	2	692580	10
2	375119	2	702571	10
2	375119	2	731960	7
2	380477	2	402459	121
2	380477	2	411671	49
2	380477	2	412447	67
2	380477	2	413372	109
2	380477	2	414943	168
2	380477	2	421033	42
2	380477	2	422510	41
2	380477	2	429972	41
2	380477	2	455028	33
2	380477	2	474127	17
2	380477	2	538141	19
2	380477	2	553516	18
2	385687	2	412447	93
2	385687	2	413372	98
2	385687	2	414943	156
2	385687	2	416808	52
2	387102	2	412447	63
2	387102	2	413372	72
2	387102	2	414943	107
2	389582	2	411671	70
2	389582	2	412447	78
2	389582	2	413372	111
2	389582	2	414943	146
2	389582	2	421033	66
2	389582	2	422510	60
2	389582	2	429972	48
2	389582	2	448453	31
2	389582	2	455028	34
2	393927	2	414943	242
2	393927	2	421033	107
2	393927	2	422510	91
2	393927	2	429972	59
2	393927	2	437804	69
2	393927	2	448453	34
2	393927	2	455028	41
2	393927	2	474127	22
2	393927	2	553516	24
2	393927	2	689958	8
2	397286	2	418784	53
2	397286	2	420443	67
2	397286	2	421033	54
2	397286	2	429972	54
2	397286	2	448453	22
2	397286	2	455028	28
2	397286	2	474127	16
2	397286	2	505806	17
2	397286	2	553516	13
2	400155	2	429972	76
2	400155	2	437804	84
2	400155	2	443672	77
2	400155	2	448453	67
2	400155	2	455028	39
2	400155	2	458794	71
2	400155	2	465843	36
2	400155	2	474127	30
2	400155	2	486817	52
2	400155	2	527771	36
2	400155	2	544545	16
2	400155	2	553516	25
2	400155	2	561872	12
2	400155	2	563910	12
2	400155	2	568788	13
2	400155	2	574026	12
2	400155	2	592883	32
2	400155	2	597681	12
2	400155	2	643431	11
2	400155	2	689958	12
2	400155	2	692580	12
2	400155	2	721188	13
2	400155	2	745651	8
2	402459	2	443672	53
2	402459	2	458794	35
2	402459	2	486817	23
2	402459	2	544545	12
2	402459	2	553516	14
2	402459	2	563910	11
2	408207	2	437804	72
2	408207	2	448453	33
2	408207	2	455028	38
2	408207	2	458794	35
2	408207	2	462021	39
2	408207	2	486817	24
2	411671	2	486817	17
2	411671	2	505806	17
2	411671	2	542390	10
2	411671	2	553516	12
2	411671	2	627303	9
2	411671	2	676683	7
2	412447	2	437804	178
2	412447	2	455028	46
2	412447	2	458794	66
2	412447	2	462021	63
2	412447	2	465843	34
2	412447	2	486817	27
2	412447	2	538141	15
2	412447	2	542390	13
2	412447	2	553516	19
2	412447	2	579614	12
2	412447	2	602709	12
2	412447	2	606751	8
2	412447	2	616878	11
2	412447	2	689958	15
2	412983	2	458794	41
2	412983	2	553516	19
2	412983	2	602709	14
2	413372	2	437804	185
2	413372	2	448453	64
2	413372	2	455028	69
2	413372	2	458794	62
2	413372	2	465843	45
2	413372	2	474127	27
2	413372	2	486817	41
2	413372	2	492269	27
2	413372	2	508561	18
2	413372	2	527771	27
2	413372	2	538141	24
2	413372	2	542390	24
2	413372	2	544545	20
2	413372	2	553516	32
2	413372	2	559185	18
2	413372	2	561872	15
2	413372	2	563910	11
2	413372	2	602709	17
2	413372	2	629121	19
2	413372	2	635563	9
2	413372	2	644946	13
2	413372	2	683501	9
2	413372	2	689958	13
2	414943	2	437804	255
2	414943	2	448453	98
2	414943	2	455028	72
2	414943	2	458794	146
2	414943	2	462021	51
2	414943	2	465843	52
2	414943	2	467838	61
2	414943	2	474127	40
2	414943	2	481460	28
2	414943	2	486817	45
2	414943	2	492269	28
2	414943	2	505806	13
2	414943	2	508561	15
2	414943	2	512024	23
2	414943	2	524207	15
2	414943	2	527771	24
2	414943	2	532885	19
2	414943	2	538141	29
2	414943	2	542390	32
2	414943	2	544545	27
2	414943	2	553516	37
2	414943	2	559185	25
2	414943	2	568788	11
2	414943	2	574026	16
2	414943	2	577166	13
2	414943	2	602709	25
2	414943	2	635563	13
2	414943	2	644946	15
2	414943	2	658881	9
2	414943	2	666129	13
2	414943	2	676683	13
2	414943	2	683501	9
2	414943	2	685740	13
2	414943	2	727864	11
2	414943	2	737797	9
2	416808	2	448453	54
2	416808	2	458794	28
2	416808	2	465843	27
2	416808	2	505806	14
2	416808	2	532885	11
2	416808	2	568788	12
2	416808	2	689958	7
2	418784	2	448453	44
2	418784	2	455028	48
2	418784	2	486817	26
2	420443	2	448453	58
2	420443	2	542390	12
2	421033	2	448453	68
2	421033	2	455028	70
2	421033	2	458794	92
2	421033	2	462021	77
2	421033	2	474127	22
2	421033	2	486817	30
2	421033	2	497227	19
2	421033	2	538141	36
2	421033	2	542390	14
2	421033	2	553516	14
2	421033	2	559185	13
2	421033	2	561872	14
2	421033	2	602709	11
2	421033	2	627303	14
2	421033	2	676683	10
2	421033	2	683501	7
2	421033	2	692580	12
2	421033	2	737797	8
2	422510	2	448453	86
2	422510	2	455028	97
2	422510	2	458794	88
2	422510	2	462021	69
2	422510	2	465843	32
2	422510	2	467838	41
2	422510	2	474127	30
2	422510	2	486817	68
2	422510	2	502988	24
2	422510	2	505806	20
2	422510	2	508561	21
2	422510	2	538141	27
2	422510	2	553516	16
2	422510	2	559185	24
2	422510	2	568788	12
2	422510	2	627303	10
2	422510	2	644946	12
2	422510	2	689958	11
2	429972	2	455028	115
2	429972	2	458794	76
2	429972	2	462021	90
2	429972	2	474127	39
2	429972	2	481460	25
2	429972	2	527771	18
2	437804	2	458794	217
2	437804	2	465843	96
2	437804	2	474127	74
2	437804	2	481460	44
2	437804	2	486817	93
2	437804	2	527771	44
2	437804	2	544545	15
2	437804	2	553516	34
2	437804	2	616878	14
2	437804	2	658881	16
2	443672	2	474127	60
2	443672	2	486817	92
2	443672	2	676683	16
2	443672	2	680504	10
2	443672	2	683501	9
2	443672	2	689958	15
2	443672	2	737797	12
2	448453	2	474127	62
2	448453	2	481460	56
2	448453	2	505806	29
2	448453	2	538141	35
2	448453	2	553516	18
2	448453	2	574026	15
2	448453	2	635563	10
2	448453	2	644946	11
2	448453	2	666129	10
2	455028	2	486817	182
2	455028	2	492269	52
2	455028	2	505806	22
2	455028	2	527771	32
2	455028	2	586123	15
2	455028	2	589573	15
2	455028	2	592883	22
2	455028	2	616878	14
2	455028	2	638594	11
2	455028	2	647884	10
2	455028	2	689958	13
2	455028	2	692580	13
2	455028	2	702571	14
2	455028	2	737797	14
2	455028	2	752962	7
2	455028	2	763911	8
2	458794	2	486817	249
2	458794	2	492269	79
2	458794	2	508561	53
2	458794	2	532885	29
2	458794	2	538141	37
2	458794	2	542390	38
2	458794	2	544545	25
2	458794	2	553516	46
2	458794	2	579614	20
2	458794	2	586123	21
2	458794	2	627303	15
2	458794	2	629121	12
2	458794	2	632651	13
2	458794	2	635563	13
2	458794	2	636441	11
2	458794	2	638594	9
2	458794	2	689958	18
2	458794	2	692580	23
2	458794	2	727864	10
2	462021	2	538141	32
2	462021	2	542390	27
2	464843	2	542390	15
2	465843	2	486817	166
2	465843	2	532885	24
2	465843	2	538141	22
2	465843	2	542390	17
2	465843	2	568788	14
2	465843	2	731960	7
2	467838	2	505806	59
2	467838	2	521731	30
2	467838	2	532885	31
2	467838	2	542390	27
2	467838	2	544545	17
2	467838	2	553516	27
2	467838	2	559185	21
2	467838	2	568788	12
2	467838	2	586123	27
2	467838	2	670731	10
2	467838	2	689958	15
2	467838	2	737797	9
2	467838	2	745651	9
2	467838	2	778139	8
2	474127	2	508561	66
2	474127	2	518517	37
2	474127	2	527771	44
2	474127	2	532885	33
2	474127	2	538141	33
2	474127	2	542390	25
2	474127	2	553516	18
2	474127	2	559185	21
2	474127	2	586123	12
2	474127	2	680504	11
2	474127	2	683501	11
2	474127	2	730970	9
2	474127	2	737797	9
2	481460	2	502988	72
2	481460	2	505806	74
2	481460	2	514719	39
2	481460	2	518517	45
2	481460	2	521731	40
2	481460	2	527771	47
2	481460	2	532885	36
2	481460	2	627303	10
2	481460	2	632651	15
2	486817	2	518517	110
2	486817	2	527771	218
2	486817	2	532885	81
2	486817	2	538141	101
2	486817	2	540541	37
2	486817	2	542390	66
2	486817	2	544545	56
2	486817	2	553516	140
2	486817	2	556645	34
2	486817	2	561872	36
2	486817	2	563910	42
2	486817	2	565961	23
2	486817	2	568788	29
2	486817	2	616878	23
2	486817	2	667589	21
2	486817	2	670731	20
2	486817	2	793642	9
2	492269	2	527771	106
2	492269	2	538141	45
2	492269	2	542390	43
2	492269	2	544545	35
2	492269	2	553516	70
2	492269	2	559185	54
2	492269	2	635563	13
2	492269	2	667589	11
2	492269	2	737797	11
2	497227	2	518517	136
2	497227	2	521731	71
2	497227	2	532885	90
2	497227	2	538141	68
2	497227	2	542390	83
2	497227	2	544545	46
2	497227	2	606751	13
2	497227	2	638594	16
2	497227	2	737797	10
2	502988	2	524207	53
2	502988	2	527771	82
2	502988	2	532885	60
2	502988	2	538141	44
2	502988	2	542390	37
2	502988	2	547513	49
2	502988	2	553516	29
2	502988	2	586123	20
2	502988	2	793642	7
2	505806	2	527771	119
2	505806	2	532885	99
2	505806	2	542390	82
2	505806	2	544545	34
2	505806	2	559185	43
2	505806	2	561872	22
2	505806	2	568788	19
2	505806	2	586123	29
2	505806	2	616878	19
2	505806	2	621992	12
2	505806	2	632651	18
2	505806	2	695577	9
2	508561	2	532885	71
2	508561	2	538141	80
2	508561	2	542390	54
2	508561	2	544545	76
2	508561	2	553516	111
2	508561	2	559185	54
2	508561	2	563910	30
2	508561	2	629121	17
2	508561	2	672726	15
2	512024	2	532885	96
2	512024	2	538141	150
2	512024	2	559185	37
2	514719	2	538141	89
2	514719	2	542390	58
2	514719	2	544545	58
2	514719	2	627303	11
2	518517	2	542390	93
2	518517	2	544545	69
2	521731	2	542390	144
2	521731	2	544545	67
2	527771	2	553516	275
2	527771	2	561872	95
2	527771	2	563910	54
2	527771	2	568788	64
2	527771	2	574026	45
2	527771	2	577166	38
2	527771	2	579614	36
2	527771	2	586123	39
2	527771	2	589573	51
2	527771	2	623916	16
2	527771	2	627303	37
2	527771	2	629121	20
2	527771	2	646190	14
2	527771	2	647884	18
2	527771	2	667589	15
2	527771	2	669042	19
2	527771	2	676683	27
2	527771	2	680504	14
2	527771	2	683501	18
2	527771	2	689958	27
2	527771	2	692580	21
2	527771	2	702571	11
2	532885	2	553516	155
2	532885	2	559185	131
2	532885	2	563910	56
2	532885	2	568788	55
2	532885	2	577166	32
2	532885	2	586123	38
2	532885	2	592883	41
2	532885	2	597681	21
2	532885	2	602709	48
2	532885	2	616878	26
2	532885	2	621992	15
2	532885	2	627303	13
2	532885	2	632651	19
2	532885	2	638594	15
2	532885	2	721188	11
2	532885	2	727864	11
2	532885	2	737797	13
2	532885	2	759583	10
2	538141	2	559185	365
2	538141	2	561872	96
2	538141	2	563910	131
2	538141	2	568788	102
2	538141	2	579614	57
2	538141	2	586123	88
2	538141	2	589573	69
2	538141	2	592883	89
2	538141	2	597681	52
2	538141	2	602709	60
2	538141	2	616878	29
2	538141	2	632651	13
2	538141	2	635563	17
2	538141	2	636441	16
2	538141	2	643431	18
2	538141	2	644946	17
2	538141	2	646190	16
2	538141	2	658881	17
2	538141	2	669042	15
2	538141	2	670731	29
2	538141	2	689958	17
2	538141	2	692580	11
2	538141	2	702571	14
2	538141	2	708626	12
2	538141	2	721188	11
2	538141	2	723665	14
2	538141	2	727864	9
2	538141	2	737797	11
2	538141	2	793642	8
2	538141	2	797920	12
2	540541	2	592883	33
2	540541	2	745651	12
2	542390	2	563910	98
2	542390	2	568788	72
2	542390	2	574026	54
2	542390	2	577166	45
2	542390	2	579614	52
2	542390	2	592883	55
2	542390	2	597681	29
2	542390	2	632651	26
2	542390	2	635563	24
2	542390	2	666129	15
2	542390	2	667589	13
2	542390	2	695577	9
2	542390	2	745651	10
2	542390	2	793642	10
2	542390	2	797920	11
2	544545	2	592883	62
2	553516	2	574026	140
2	553516	2	577166	79
2	553516	2	579614	122
2	553516	2	592883	170
2	553516	2	597681	97
2	553516	2	602709	95
2	553516	2	616878	51
2	553516	2	632651	16
2	553516	2	635563	33
2	553516	2	636441	23
2	553516	2	658881	21
2	553516	2	666129	26
2	553516	2	667589	25
2	553516	2	669042	32
2	553516	2	723665	17
2	553516	2	727864	17
2	553516	2	730970	12
2	553516	2	759583	31
2	553516	2	768608	10
2	553516	2	770291	9
2	553516	2	797920	9
2	556645	2	689958	14
2	559185	2	579614	184
2	559185	2	586123	132
2	559185	2	589573	101
2	559185	2	616878	58
2	559185	2	621992	40
2	559185	2	627303	74
2	559185	2	635563	36
2	559185	2	666129	16
2	559185	2	667589	37
2	561872	2	586123	133
2	561872	2	589573	85
2	561872	2	592883	129
2	561872	2	597681	77
2	561872	2	602709	66
2	561872	2	616878	41
2	561872	2	621992	26
2	561872	2	667589	16
2	561872	2	669042	15
2	561872	2	689958	19
2	561872	2	702571	18
2	563102	2	592883	79
2	563102	2	689958	19
2	563910	2	586123	81
2	563910	2	589573	86
2	563910	2	592883	92
2	563910	2	597681	56
2	563910	2	602709	83
2	563910	2	627303	41
2	563910	2	644946	19
2	563910	2	666129	16
2	563910	2	669042	16
2	563910	2	689958	14
2	563910	2	702571	13
2	563910	2	727864	9
2	565961	2	592883	64
2	565961	2	616878	36
2	565961	2	689958	17
2	568788	2	589573	91
2	568788	2	592883	140
2	568788	2	597681	71
2	568788	2	602709	91
2	568788	2	606751	43
2	568788	2	616878	35
2	568788	2	621992	32
2	568788	2	627303	35
2	568788	2	632651	29
2	568788	2	644946	22
2	568788	2	667589	16
2	568788	2	689958	15
2	568788	2	692580	16
2	568788	2	702571	16
2	574026	2	597681	84
2	574026	2	602709	80
2	574026	2	616878	60
2	574026	2	627303	35
2	574026	2	672726	18
2	577166	2	597681	68
2	577166	2	602709	74
2	577166	2	616878	34
2	579614	2	602709	141
2	579614	2	616878	65
2	579614	2	627303	27
2	579614	2	667589	21
2	579614	2	702571	16
2	579614	2	721188	13
2	581858	2	602709	80
2	586123	2	616878	99
2	586123	2	627303	101
2	586123	2	629121	54
2	586123	2	632651	30
2	586123	2	635563	39
2	586123	2	644946	39
2	586123	2	646190	38
2	586123	2	737797	16
2	589573	2	616878	93
2	589573	2	627303	107
2	589573	2	629121	62
2	589573	2	635563	37
2	589573	2	644946	39
2	589573	2	646190	31
2	592883	2	616878	220
2	592883	2	623916	103
2	592883	2	627303	141
2	592883	2	629121	118
2	592883	2	632651	59
2	592883	2	635563	65
2	592883	2	636441	54
2	592883	2	643431	43
2	592883	2	644946	53
2	592883	2	646190	47
2	592883	2	658881	36
2	592883	2	666129	34
2	592883	2	667589	33
2	592883	2	669042	53
2	592883	2	727864	24
2	592883	2	730970	20
2	597681	2	627303	114
2	597681	2	629121	62
2	597681	2	635563	72
2	597681	2	644946	48
2	597681	2	646190	37
2	597681	2	658881	45
2	597681	2	727864	16
2	597681	2	730970	16
2	602709	2	623916	124
2	602709	2	625948	62
2	602709	2	627303	222
2	602709	2	629121	159
2	602709	2	632651	68
2	602709	2	635563	95
2	602709	2	638594	53
2	602709	2	643431	49
2	602709	2	644946	106
2	602709	2	646190	56
2	602709	2	658881	47
2	602709	2	666129	38
2	602709	2	667589	42
2	602709	2	699091	18
2	602709	2	702571	31
2	602709	2	721188	14
2	606751	2	627303	104
2	606751	2	632651	63
2	606751	2	666129	22
2	606751	2	702571	17
2	616878	2	638594	87
2	616878	2	644946	123
2	616878	2	646190	75
2	616878	2	647884	53
2	616878	2	651971	64
2	616878	2	658881	56
2	616878	2	669042	47
2	616878	2	672726	34
2	616878	2	702571	25
2	616878	2	727864	17
2	616878	2	778139	13
2	621992	2	647884	47
2	621992	2	650432	47
2	621992	2	672726	32
2	621992	2	676683	47
2	621992	2	680504	40
2	621992	2	683501	26
2	621992	2	689958	29
2	621992	2	692580	25
2	621992	2	694196	27
2	621992	2	702571	22
2	621992	2	778139	12
2	623916	2	670731	58
2	623916	2	689958	29
2	623916	2	692580	24
2	627303	2	647884	135
2	627303	2	650432	71
2	627303	2	651971	105
2	627303	2	658881	131
2	627303	2	666129	70
2	627303	2	667589	92
2	627303	2	669042	128
2	627303	2	670731	149
2	627303	2	672726	71
2	627303	2	676683	91
2	627303	2	680504	83
2	627303	2	683501	53
2	627303	2	689958	57
2	627303	2	692580	49
2	627303	2	695577	38
2	627303	2	702571	25
